id,businessLineSlug,categorySlug,type,nameEn,nameAr,shortDescEn,shortDescAr,longDescEn,longDescAr,amountMinEgp,amountMaxEgp,tenureMinMonths,tenureMaxMonths,installmentPeriod,flatInterestRatePct,decliningInterestRatePct,adminFeePct,adminFeeMinEgp,adminFeeMaxEgp,insuranceRequired,minDownPaymentPct,earlySettlementFeePct,latePaymentFeePct,isActive
cmb5ylgrqhnc4ptf5abjmbk0w,consumer-financing,education,EDUCATION,Masters Degree - Premier,الماجستير - بريمير,A premium (Premier) tier of education & tuition financing.,تمويل التعليم والمصروفات الدراسية - الفئة المميزة (بريمير).,"A premium (Premier) tier of education & tuition financing, offered at a mid-range cost with no down payment required. A 17.9% flat rate (31.55% declining), terms run 6–36 months, early settlement is available. Finance from EGP 5,000 up to EGP 2,000,000.","تمويل التعليم والمصروفات الدراسية - الفئة المميزة (بريمير)، ويُقدَّم بتكلفة متوسطة بدون مقدم. بمعدل ثابت 17.9% (متناقص 31.55%)، وفترة سداد من 6 إلى 36 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 2,000,000 جنيه.",5000,2000000,6,36,MONTHLY,17.9,31.55,,30000,,FALSE,0,5,10,TRUE
cm91osv81guksej7khzqd7o43,consumer-financing,education,EDUCATION,PhD - Non-Coded,PhD - غير مرمَّز,A standard education & tuition financing option.,تمويل التعليم والمصروفات الدراسية - الباقة القياسية.,"A standard education & tuition financing option, offered at an above-average cost for added flexibility with no down payment required. A 19.09% flat rate (33.55% declining), terms run 6–60 months, early settlement is available. Finance from EGP 5,000 up to EGP 1,000,000.","تمويل التعليم والمصروفات الدراسية - الباقة القياسية، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بدون مقدم. بمعدل ثابت 19.09% (متناقص 33.55%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 1,000,000 جنيه.",5000,1000000,6,60,MONTHLY,19.09,33.55,,30000,,FALSE,0,5,10,TRUE
cml3o998gdojn4gq5zhxyzbix,consumer-financing,education,EDUCATION,PhD - Coded,PhD - مرمَّز,A standard education & tuition financing option.,تمويل التعليم والمصروفات الدراسية - الباقة القياسية.,"A standard education & tuition financing option, offered at a mid-range cost with no down payment required. A 18.14% flat rate (31.95% declining), terms run 6–60 months, early settlement is available. Finance from EGP 5,000 up to EGP 1,000,000.","تمويل التعليم والمصروفات الدراسية - الباقة القياسية، ويُقدَّم بتكلفة متوسطة بدون مقدم. بمعدل ثابت 18.14% (متناقص 31.95%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 1,000,000 جنيه.",5000,1000000,6,60,MONTHLY,18.14,31.95,,30000,,FALSE,0,5,10,TRUE
cmhllvvj8utm5ys8h65z84ut7,consumer-financing,education,EDUCATION,PhD - Corporate B,PhD - الشركات (ب),A education & tuition financing option built for corporate and business customers.,تمويل التعليم والمصروفات الدراسية - باقة الشركات.,"A education & tuition financing option built for corporate and business customers, offered at an above-average cost for added flexibility with no down payment required. A 18.58% flat rate (32.7% declining), terms run 6–60 months, early settlement is available. Finance from EGP 5,000 up to EGP 1,000,000.","تمويل التعليم والمصروفات الدراسية - باقة الشركات، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بدون مقدم. بمعدل ثابت 18.58% (متناقص 32.7%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 1,000,000 جنيه.",5000,1000000,6,60,MONTHLY,18.58,32.7,,30000,,FALSE,0,5,10,TRUE
cmgs93ts9srt2u66c75y6zsdv,consumer-financing,education,EDUCATION,PhD - Staff,PhD - الموظفون,An employees-only education & tuition financing programme.,تمويل التعليم والمصروفات الدراسية - باقة الموظفين.,"An employees-only education & tuition financing programme, offered at our lowest financing cost with no down payment required. A 13.76% flat rate (24.5% declining), terms run 6–60 months, early settlement is available. Finance from EGP 5,000 up to EGP 1,000,000.","تمويل التعليم والمصروفات الدراسية - باقة الموظفين، ويُقدَّم بأقل تكلفة تمويل لدينا بدون مقدم. بمعدل ثابت 13.76% (متناقص 24.5%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 1,000,000 جنيه.",5000,1000000,6,60,MONTHLY,13.76,24.5,,0,,FALSE,0,0,10,TRUE
cmq6zozpz5tvffbbd2yjgtbl3,consumer-financing,education,EDUCATION,PhD - Premier,PhD - بريمير,A premium (Premier) tier of education & tuition financing.,تمويل التعليم والمصروفات الدراسية - الفئة المميزة (بريمير).,"A premium (Premier) tier of education & tuition financing, offered at a mid-range cost with no down payment required. A 17.9% flat rate (31.55% declining), terms run 6–60 months, early settlement is available. Finance from EGP 5,000 up to EGP 2,000,000.","تمويل التعليم والمصروفات الدراسية - الفئة المميزة (بريمير)، ويُقدَّم بتكلفة متوسطة بدون مقدم. بمعدل ثابت 17.9% (متناقص 31.55%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 2,000,000 جنيه.",5000,2000000,6,60,MONTHLY,17.9,31.55,,30000,,FALSE,0,5,10,TRUE
cm4mi2va53waq4vprjiobn29i,consumer-financing,education,EDUCATION,Membership - Wadi Degla,Membership - Wadi Degla,A standard education & tuition financing option.,تمويل التعليم والمصروفات الدراسية - الباقة القياسية.,"A standard education & tuition financing option, offered at an above-average cost for added flexibility with no down payment required. A 19.21% flat rate (33.75% declining), terms run 12–60 months, early settlement is available. Finance from EGP 15,000 up to EGP 1,500,000.","تمويل التعليم والمصروفات الدراسية - الباقة القياسية، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بدون مقدم. بمعدل ثابت 19.21% (متناقص 33.75%)، وفترة سداد من 12 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 15,000 إلى 1,500,000 جنيه.",15000,1500000,12,60,MONTHLY,19.21,33.75,,30000,,FALSE,0,5,10,TRUE
cmx916kmki6147go353o68jqi,consumer-financing,education,EDUCATION,Membership - City-Club,Membership - City - Club,A standard education & tuition financing option.,تمويل التعليم والمصروفات الدراسية - الباقة القياسية.,"A standard education & tuition financing option, offered at an above-average cost for added flexibility with no down payment required. A 19.82% flat rate (34.77% declining), terms run 12–60 months, early settlement is available. Finance from EGP 15,000 up to EGP 1,500,000.","تمويل التعليم والمصروفات الدراسية - الباقة القياسية، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بدون مقدم. بمعدل ثابت 19.82% (متناقص 34.77%)، وفترة سداد من 12 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 15,000 إلى 1,500,000 جنيه.",15000,1500000,12,60,MONTHLY,19.82,34.77,,30000,,FALSE,0,5,10,TRUE
cmbl9jy61i29m9zxhteh2d2hz,consumer-financing,education,EDUCATION,Coded Plus,مرمَّز Plus,A standard education & tuition financing option.,تمويل التعليم والمصروفات الدراسية - الباقة القياسية.,"A standard education & tuition financing option, offered at an above-average cost for added flexibility with no down payment required. A 19.21% flat rate (33.75% declining), terms run 12–60 months, early settlement is available. Finance from EGP 15,000 up to EGP 1,500,000.","تمويل التعليم والمصروفات الدراسية - الباقة القياسية، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بدون مقدم. بمعدل ثابت 19.21% (متناقص 33.75%)، وفترة سداد من 12 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 15,000 إلى 1,500,000 جنيه.",15000,1500000,12,60,MONTHLY,19.21,33.75,,30000,,FALSE,0,5,10,TRUE
cmq1rt477orp9u3ivcvcfc855,consumer-financing,education,EDUCATION,Membership - Non Coded,Membership - Non مرمَّز,A standard education & tuition financing option.,تمويل التعليم والمصروفات الدراسية - الباقة القياسية.,"A standard education & tuition financing option, offered at a premium cost reflecting maximum flexibility with no down payment required. A 20.69% flat rate (36.23% declining), terms run 12–60 months, early settlement is available. Finance from EGP 15,000 up to EGP 1,500,000.","تمويل التعليم والمصروفات الدراسية - الباقة القياسية، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بدون مقدم. بمعدل ثابت 20.69% (متناقص 36.23%)، وفترة سداد من 12 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 15,000 إلى 1,500,000 جنيه.",15000,1500000,12,60,MONTHLY,20.69,36.23,,30000,,FALSE,0,5,10,TRUE
cmlalb14ah82j1auiy9obgch7,consumer-financing,education,EDUCATION,Membership - Coded,Membership - مرمَّز,A standard education & tuition financing option.,تمويل التعليم والمصروفات الدراسية - الباقة القياسية.,"A standard education & tuition financing option, offered at an above-average cost for added flexibility with no down payment required. A 19.82% flat rate (34.77% declining), terms run 12–60 months, early settlement is available. Finance from EGP 15,000 up to EGP 1,500,000.","تمويل التعليم والمصروفات الدراسية - الباقة القياسية، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بدون مقدم. بمعدل ثابت 19.82% (متناقص 34.77%)، وفترة سداد من 12 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 15,000 إلى 1,500,000 جنيه.",15000,1500000,12,60,MONTHLY,19.82,34.77,,30000,,FALSE,0,5,10,TRUE
cm4ei8j6j2pnbqq7vt3f5un2n,consumer-financing,education,EDUCATION,Membership - Corporate A,Membership - الشركات A,A education & tuition financing option built for corporate and business customers.,تمويل التعليم والمصروفات الدراسية - باقة الشركات.,"A education & tuition financing option built for corporate and business customers, offered at an above-average cost for added flexibility with no down payment required. A 19.21% flat rate (33.75% declining), terms run 12–60 months, early settlement is available. Finance from EGP 15,000 up to EGP 1,500,000.","تمويل التعليم والمصروفات الدراسية - باقة الشركات، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بدون مقدم. بمعدل ثابت 19.21% (متناقص 33.75%)، وفترة سداد من 12 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 15,000 إلى 1,500,000 جنيه.",15000,1500000,12,60,MONTHLY,19.21,33.75,,30000,,FALSE,0,5,10,TRUE
cmhxmlucrj6nsmzgygb7ojvmp,consumer-financing,education,EDUCATION,Membership - Staff,Membership - الموظفون,An employees-only education & tuition financing programme.,تمويل التعليم والمصروفات الدراسية - باقة الموظفين.,"An employees-only education & tuition financing programme, offered at our lowest financing cost with no down payment required. A 13.76% flat rate (24.5% declining), terms run 12–60 months, early settlement is available. Finance from EGP 15,000 up to EGP 1,500,000.","تمويل التعليم والمصروفات الدراسية - باقة الموظفين، ويُقدَّم بأقل تكلفة تمويل لدينا بدون مقدم. بمعدل ثابت 13.76% (متناقص 24.5%)، وفترة سداد من 12 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 15,000 إلى 1,500,000 جنيه.",15000,1500000,12,60,MONTHLY,13.76,24.5,,0,,FALSE,0,0,10,TRUE
cm9myc110o830qmel2prjakmj,consumer-financing,education,EDUCATION,Membership - Premier,Membership - بريمير,A premium (Premier) tier of education & tuition financing.,تمويل التعليم والمصروفات الدراسية - الفئة المميزة (بريمير).,"A premium (Premier) tier of education & tuition financing, offered at an above-average cost for added flexibility with no down payment required. A 19.5% flat rate (34.23% declining), terms run 12–60 months, early settlement is available. Finance from EGP 15,000 up to EGP 1,500,000.","تمويل التعليم والمصروفات الدراسية - الفئة المميزة (بريمير)، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بدون مقدم. بمعدل ثابت 19.5% (متناقص 34.23%)، وفترة سداد من 12 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 15,000 إلى 1,500,000 جنيه.",15000,1500000,12,60,MONTHLY,19.5,34.23,,30000,,FALSE,0,5,10,TRUE
cm1f50er88n4485qols8iimno,consumer-financing,education,EDUCATION,Maintenance,صيانة,A standard education & tuition financing option.,تمويل التعليم والمصروفات الدراسية - الباقة القياسية.,"A standard education & tuition financing option, offered at a premium cost reflecting maximum flexibility with a 20% down payment. A 20.58% flat rate (36.05% declining), terms run 6–24 months, early settlement is available. Finance from EGP 5,000 up to EGP 1,500,000.","تمويل التعليم والمصروفات الدراسية - الباقة القياسية، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم 20%. بمعدل ثابت 20.58% (متناقص 36.05%)، وفترة سداد من 6 إلى 24 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 1,500,000 جنيه.",5000,1500000,6,24,MONTHLY,20.58,36.05,,30000,,FALSE,20,5,10,TRUE
cm4g0oegp1iexahfb2njpaglu,consumer-financing,education,EDUCATION,Maintenance corporate,صيانة corporate,A education & tuition financing option built for corporate and business customers.,تمويل التعليم والمصروفات الدراسية - باقة الشركات.,"A education & tuition financing option built for corporate and business customers, offered at an above-average cost for added flexibility with a 20% down payment. A 20.08% flat rate (35.2% declining), terms run 6–24 months, early settlement is available. Finance from EGP 5,000 up to EGP 1,500,000.","تمويل التعليم والمصروفات الدراسية - باقة الشركات، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بمقدم 20%. بمعدل ثابت 20.08% (متناقص 35.2%)، وفترة سداد من 6 إلى 24 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 1,500,000 جنيه.",5000,1500000,6,24,MONTHLY,20.08,35.2,,30000,,FALSE,20,5,10,TRUE
cmuhdv8aezmtj7gaapducl38f,consumer-financing,education,EDUCATION,Maintenance - Staff,صيانة - الموظفون,An employees-only education & tuition financing programme.,تمويل التعليم والمصروفات الدراسية - باقة الموظفين.,"An employees-only education & tuition financing programme, offered at our lowest financing cost with no down payment required. A 13.76% flat rate (24.5% declining), terms run 6–24 months, early settlement is available. Finance from EGP 5,000 up to EGP 1,500,000.","تمويل التعليم والمصروفات الدراسية - باقة الموظفين، ويُقدَّم بأقل تكلفة تمويل لدينا بدون مقدم. بمعدل ثابت 13.76% (متناقص 24.5%)، وفترة سداد من 6 إلى 24 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 1,500,000 جنيه.",5000,1500000,6,24,MONTHLY,13.76,24.5,,0,,FALSE,0,0,10,TRUE
cm4w47aqfjaf2792aevf5qu9i,consumer-financing,education,EDUCATION,Maintenance - trucks,صيانة - trucks,A standard education & tuition financing option.,تمويل التعليم والمصروفات الدراسية - الباقة القياسية.,"A standard education & tuition financing option, offered at a premium cost reflecting maximum flexibility with a 20% down payment. A 20.58% flat rate (36.05% declining), terms run 6–24 months, early settlement is available. Finance from EGP 5,000 up to EGP 1,500,000.","تمويل التعليم والمصروفات الدراسية - الباقة القياسية، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم 20%. بمعدل ثابت 20.58% (متناقص 36.05%)، وفترة سداد من 6 إلى 24 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 1,500,000 جنيه.",5000,1500000,6,24,MONTHLY,20.58,36.05,,30000,,FALSE,20,5,10,TRUE
cmig3ejs2sxknzf5xvo0k7910,consumer-financing,education,EDUCATION,Maintenance - permier,صيانة - permier,A standard education & tuition financing option.,تمويل التعليم والمصروفات الدراسية - الباقة القياسية.,"A standard education & tuition financing option, offered at an above-average cost for added flexibility with a 20% down payment. A 19.39% flat rate (34.05% declining), terms run 6–24 months, early settlement is available. Finance from EGP 5,000 up to EGP 1,500,000.","تمويل التعليم والمصروفات الدراسية - الباقة القياسية، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بمقدم 20%. بمعدل ثابت 19.39% (متناقص 34.05%)، وفترة سداد من 6 إلى 24 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 1,500,000 جنيه.",5000,1500000,6,24,MONTHLY,19.39,34.05,,30000,,FALSE,20,5,10,TRUE
cmmfy4pli8dirc79p0autsqb4,consumer-financing,education,EDUCATION,Insurance,Insurance,A standard education & tuition financing option.,تمويل التعليم والمصروفات الدراسية - الباقة القياسية.,"A standard education & tuition financing option, offered at a premium cost reflecting maximum flexibility with no down payment required. A 22.81% flat rate (39.75% declining), terms run 6–60 months, early settlement is available. Finance from EGP 500 up to EGP 500,000.","تمويل التعليم والمصروفات الدراسية - الباقة القياسية، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بدون مقدم. بمعدل ثابت 22.81% (متناقص 39.75%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 500 إلى 500,000 جنيه.",500,500000,6,60,MONTHLY,22.81,39.75,,0,,,0,0,0.01,TRUE
cmb6tnq4hy6yij2a4wgig4xax,consumer-financing,green-finance,GREEN_FINANCE,Green Finance A (Monthly),التمويل الأخضر A (شهري),A standard green / sustainable financing option.,التمويل الأخضر المستدام - الباقة القياسية.,"A standard green / sustainable financing option, offered at a premium cost reflecting maximum flexibility with a larger 30% down payment that lowers your total financing. A 20.7% flat rate (36.25% declining), terms run 6–60 months, early settlement is available. Finance from EGP 5,000 up to EGP 3,000,000.","التمويل الأخضر المستدام - الباقة القياسية، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم أكبر 30% يقلّل إجمالي التمويل. بمعدل ثابت 20.7% (متناقص 36.25%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 3,000,000 جنيه.",5000,3000000,6,60,MONTHLY,20.7,36.25,,30000,,FALSE,30,3,10,TRUE
cmejctwqf8czagy9jvsfdek8c,consumer-financing,green-finance,GREEN_FINANCE,Green Finance A (Monthly) - Premier,التمويل الأخضر A (شهري) - بريمير,A premium (Premier) tier of green / sustainable financing.,التمويل الأخضر المستدام - الفئة المميزة (بريمير).,"A premium (Premier) tier of green / sustainable financing, offered at an above-average cost for added flexibility with a larger 30% down payment that lowers your total financing. A 19.51% flat rate (34.25% declining), terms run 6–60 months, early settlement is available. Finance from EGP 5,000 up to EGP 3,000,000.","التمويل الأخضر المستدام - الفئة المميزة (بريمير)، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بمقدم أكبر 30% يقلّل إجمالي التمويل. بمعدل ثابت 19.51% (متناقص 34.25%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 3,000,000 جنيه.",5000,3000000,6,60,MONTHLY,19.51,34.25,,30000,,FALSE,30,3,10,TRUE
cml39w8dpsjbu5ehtsa710bk4,consumer-financing,green-finance,GREEN_FINANCE,Green Finance A-Corporate (Monthly),التمويل الأخضر A - الشركات (شهري),A green / sustainable financing option built for corporate and business customers.,التمويل الأخضر المستدام - باقة الشركات.,"A green / sustainable financing option built for corporate and business customers, offered at an above-average cost for added flexibility with a larger 30% down payment that lowers your total financing. A 20.19% flat rate (35.4% declining), terms run 6–60 months, early settlement is available. Finance from EGP 5,000 up to EGP 3,000,000.","التمويل الأخضر المستدام - باقة الشركات، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بمقدم أكبر 30% يقلّل إجمالي التمويل. بمعدل ثابت 20.19% (متناقص 35.4%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 3,000,000 جنيه.",5000,3000000,6,60,MONTHLY,20.19,35.4,,30000,,FALSE,30,3,10,TRUE
cm7ok2fa7da9gedu2xzy59lq5,consumer-financing,green-finance,GREEN_FINANCE,Green Finance A-Staff (Monthly),التمويل الأخضر A - الموظفون (شهري),An employees-only green / sustainable financing programme.,التمويل الأخضر المستدام - باقة الموظفين.,"An employees-only green / sustainable financing programme, offered at our lowest financing cost with no down payment required. A 13.76% flat rate (24.5% declining), terms run 6–60 months, early settlement is available. Finance from EGP 5,000 up to EGP 3,000,000.","التمويل الأخضر المستدام - باقة الموظفين، ويُقدَّم بأقل تكلفة تمويل لدينا بدون مقدم. بمعدل ثابت 13.76% (متناقص 24.5%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 3,000,000 جنيه.",5000,3000000,6,60,MONTHLY,13.76,24.5,,0,,FALSE,0,0,10,TRUE
cmqb3o4z5cj1u4gsanb9hqsgg,consumer-financing,green-finance,GREEN_FINANCE,Green Finance B (Quarterly),التمويل الأخضر B (ربع سنوي),A standard green / sustainable financing option.,التمويل الأخضر المستدام - الباقة القياسية.,"A standard green / sustainable financing option, offered at a premium cost reflecting maximum flexibility with a larger 30% down payment that lowers your total financing. A 21.61% flat rate (37.75% declining), terms run 6–60 months, early settlement is available. Finance from EGP 5,000 up to EGP 3,000,000.","التمويل الأخضر المستدام - الباقة القياسية، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم أكبر 30% يقلّل إجمالي التمويل. بمعدل ثابت 21.61% (متناقص 37.75%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 3,000,000 جنيه.",5000,3000000,6,60,QUARTERLY,21.61,37.75,,30000,,FALSE,30,3,10,TRUE
cm4jv4rcpjflfwjmxwlwhekih,consumer-financing,green-finance,GREEN_FINANCE,Green Finance B (Quarterly) - Premier,التمويل الأخضر B (ربع سنوي) - بريمير,A premium (Premier) tier of green / sustainable financing.,التمويل الأخضر المستدام - الفئة المميزة (بريمير).,"A premium (Premier) tier of green / sustainable financing, offered at an above-average cost for added flexibility with a larger 30% down payment that lowers your total financing. A 20.4% flat rate (35.75% declining), terms run 6–60 months, early settlement is available. Finance from EGP 5,000 up to EGP 3,000,000.","التمويل الأخضر المستدام - الفئة المميزة (بريمير)، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بمقدم أكبر 30% يقلّل إجمالي التمويل. بمعدل ثابت 20.4% (متناقص 35.75%)، وفترة سداد من 6 إلى 60 شهرًا، مع إتاحة السداد المبكر. تمويل من 5,000 إلى 3,000,000 جنيه.",5000,3000000,6,60,QUARTERLY,20.4,35.75,,30000,,FALSE,30,3,10,TRUE
cm7vn2fbng7tw6609bjilp2vx,business-financing,tourism,TRAVEL,Omra - premier,عمرة - premier,"A premium (Premier) tier of Hajj, Umrah & tourism financing.",تمويل الحج والعمرة والسياحة - الفئة المميزة (بريمير).,"A premium (Premier) tier of Hajj, Umrah & tourism financing, offered at an above-average cost for added flexibility with a 20% down payment. A 19.81% flat rate (34.75% declining), terms run 6–12 months, early settlement isn't available, so it best suits customers planning to keep the facility to term. Finance from EGP 25,000 up to EGP 1,000,000.","تمويل الحج والعمرة والسياحة - الفئة المميزة (بريمير)، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بمقدم 20%. بمعدل ثابت 19.81% (متناقص 34.75%)، وفترة سداد من 6 إلى 12 شهرًا، السداد المبكر غير متاح، لذا يناسب من ينوي الاستمرار حتى نهاية المدة. تمويل من 25,000 إلى 1,000,000 جنيه.",25000,1000000,6,12,MONTHLY,19.81,34.75,,30000,,FALSE,20,0,0,TRUE
cmgi0f513hie3rrctx8lvl4jf,business-financing,tourism,TRAVEL,Omra - Islamic,عمرة - إسلامي,"A Sharia-compliant Hajj, Umrah & tourism financing option.",تمويل الحج والعمرة والسياحة - باقة متوافقة مع الشريعة.,"A Sharia-compliant Hajj, Umrah & tourism financing option, offered at a premium cost reflecting maximum flexibility with a 20% down payment. A 21.0% flat rate (36.75% declining), terms run 6–12 months, early settlement isn't available, so it best suits customers planning to keep the facility to term. Finance from EGP 25,000 up to EGP 1,000,000.","تمويل الحج والعمرة والسياحة - باقة متوافقة مع الشريعة، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم 20%. بمعدل ثابت 21.0% (متناقص 36.75%)، وفترة سداد من 6 إلى 12 شهرًا، السداد المبكر غير متاح، لذا يناسب من ينوي الاستمرار حتى نهاية المدة. تمويل من 25,000 إلى 1,000,000 جنيه.",25000,1000000,6,12,MONTHLY,21,36.75,,30000,,FALSE,20,0,0,TRUE
cmuub5j8pi252nza2qatote08,business-financing,tourism,TRAVEL,Omra - Staff,عمرة - الموظفون,"An employees-only Hajj, Umrah & tourism financing programme.",تمويل الحج والعمرة والسياحة - باقة الموظفين.,"An employees-only Hajj, Umrah & tourism financing programme, offered at our lowest financing cost with no down payment required. A 13.76% flat rate (24.5% declining), terms run 6–12 months, early settlement is available. Finance from EGP 25,000 up to EGP 1,000,000.","تمويل الحج والعمرة والسياحة - باقة الموظفين، ويُقدَّم بأقل تكلفة تمويل لدينا بدون مقدم. بمعدل ثابت 13.76% (متناقص 24.5%)، وفترة سداد من 6 إلى 12 شهرًا، مع إتاحة السداد المبكر. تمويل من 25,000 إلى 1,000,000 جنيه.",25000,1000000,6,12,MONTHLY,13.76,24.5,,0,,FALSE,0,0,0,TRUE
cmk6yscu1aehg7qynd3b9eux9,business-financing,tourism,TRAVEL,Omra - Offer,عمرة - عرض,"A limited promotional Hajj, Umrah & tourism financing offer.",تمويل الحج والعمرة والسياحة - عرض ترويجي محدود.,"A limited promotional Hajj, Umrah & tourism financing offer, offered at a premium cost reflecting maximum flexibility with a 20% down payment. A 21.0% flat rate (36.75% declining), terms run 6–12 months, early settlement isn't available, so it best suits customers planning to keep the facility to term. Finance from EGP 25,000 up to EGP 1,000,000.","تمويل الحج والعمرة والسياحة - عرض ترويجي محدود، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم 20%. بمعدل ثابت 21.0% (متناقص 36.75%)، وفترة سداد من 6 إلى 12 شهرًا، السداد المبكر غير متاح، لذا يناسب من ينوي الاستمرار حتى نهاية المدة. تمويل من 25,000 إلى 1,000,000 جنيه.",25000,1000000,6,12,MONTHLY,21,36.75,,30000,,FALSE,20,0,0,TRUE
cmv9b4patib52brgvxdf5qrxg,business-financing,tourism,TRAVEL,Hij - premier,الحج - premier,"A premium (Premier) tier of Hajj, Umrah & tourism financing.",تمويل الحج والعمرة والسياحة - الفئة المميزة (بريمير).,"A premium (Premier) tier of Hajj, Umrah & tourism financing, offered at an above-average cost for added flexibility with a 20% down payment. A 19.81% flat rate (34.75% declining), terms run 6–60 months, early settlement isn't available, so it best suits customers planning to keep the facility to term. Finance from EGP 50,000 up to EGP 3,000,000.","تمويل الحج والعمرة والسياحة - الفئة المميزة (بريمير)، ويُقدَّم بتكلفة أعلى من المتوسط مقابل مرونة إضافية بمقدم 20%. بمعدل ثابت 19.81% (متناقص 34.75%)، وفترة سداد من 6 إلى 60 شهرًا، السداد المبكر غير متاح، لذا يناسب من ينوي الاستمرار حتى نهاية المدة. تمويل من 50,000 إلى 3,000,000 جنيه.",50000,3000000,6,60,MONTHLY,19.81,34.75,,30000,,FALSE,20,0,0,TRUE
cm9ut578xelrhukf1t5cg278g,business-financing,tourism,TRAVEL,Hij - Islamic,الحج - إسلامي,"A Sharia-compliant Hajj, Umrah & tourism financing option.",تمويل الحج والعمرة والسياحة - باقة متوافقة مع الشريعة.,"A Sharia-compliant Hajj, Umrah & tourism financing option, offered at a premium cost reflecting maximum flexibility with a 20% down payment. A 21.0% flat rate (36.75% declining), terms run 6–60 months, early settlement isn't available, so it best suits customers planning to keep the facility to term. Finance from EGP 50,000 up to EGP 3,000,000.","تمويل الحج والعمرة والسياحة - باقة متوافقة مع الشريعة، ويُقدَّم بتكلفة مرتفعة مقابل أقصى مرونة بمقدم 20%. بمعدل ثابت 21.0% (متناقص 36.75%)، وفترة سداد من 6 إلى 60 شهرًا، السداد المبكر غير متاح، لذا يناسب من ينوي الاستمرار حتى نهاية المدة. تمويل من 50,000 إلى 3,000,000 جنيه.",50000,3000000,6,60,MONTHLY,21,36.75,,30000,,FALSE,20,0,0,TRUE
